id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
467117667,KatiaPolettin,Katia,Wed Jan 18 04:09:52 +0000 2012,394,5718,5521,0,4,,,"Sono quell'amica che c'è sempre, qualsiasi cosa accada.",1
467117750,GiuseppeRenati,Giuseppe Renati,Wed Jan 18 04:10:01 +0000 2012,41,0,0,0,0,,,E' solo il tuo cuore che determina il vero stato di una relazione,1
467119810,RobertaSannaro,Roberta Sannaro,Wed Jan 18 04:13:43 +0000 2012,134,0,0,0,0,,,"Il libero arbitrio ti farà avvicinare, o allontanare, dal tuo destino. In ogni caso, sarà tua la scelta",1
467120569,LaraFavo,Lara Favo,Wed Jan 18 04:15:04 +0000 2012,70,32,137,0,0,,,Trova qualcuno che resti al tuo fianco in ogni caso,1
467121186,MarioneBello,Mario Bello,Wed Jan 18 04:16:15 +0000 2012,134,467,669,0,0,,,"Dovremmo sempre esser pronti al peggio, solo così non ci coglieranno di sorpresa le difficoltà",1
467123168,ValeriaOnestami,Valeria Onestami,Wed Jan 18 04:19:55 +0000 2012,32,0,0,0,0,,,"Non pensare al passato, o rischi di non concentrarti sul futuro",1
467123525,NatashaFravili,Natasha Fravili,Wed Jan 18 04:20:31 +0000 2012,114,0,0,0,0,,,La birra è la prova che dio ci ama e vuole che siamo felici. (Benjamin Franklin),1
467124165,MaraGermoglio,Mara Germoglio,Wed Jan 18 04:21:40 +0000 2012,143,0,0,0,0,,,Forse sto con lei solo perché lei sta con me. E non è facile.(Green),1
467124570,LivioBarone34,Livio Barone,Wed Jan 18 04:22:26 +0000 2012,85,47,133,0,0,,,La vita è troppo breve per preoccuparsi di cose stupide,1
467124670,LorenzoVerratti,Lorenzo Verratti,Wed Jan 18 04:22:37 +0000 2012,133,0,0,0,0,,,"Abbi un cuore che mai indurisce,un carattere che mai si stanca,ed un tocco che mai ferisce.(Charles Dickens)",1
467125977,LoredanaLope,Loredana Lope,Wed Jan 18 04:24:58 +0000 2012,153,256,330,0,0,,,"Non si può piacere a tutti, quindi preoccupati di piacere solo a te stesso",1
467126150,SilvioLembo,Silvio Lembo,Wed Jan 18 04:25:19 +0000 2012,71,0,0,0,0,,,"Fai una scelta e prenditi le tue responsabilità, oppure non lamentarti di quel che la vita ti riserva",1
467126378,BarbaraBernacca,Barbara,Wed Jan 18 04:25:41 +0000 2012,251,4584,5040,0,9,,,Difficile è tutto ciò che non si ha voglia di fare.,1
467126825,MarcellaNannini,Marcella Nannini,Wed Jan 18 04:26:25 +0000 2012,75,0,0,0,0,,,Ama generosamente,1
467128482,NancyFermoni,Nancy Fermoni,Wed Jan 18 04:29:16 +0000 2012,45,0,0,0,0,,,"Impara ad apprezzare quello che hai, prima di doverlo rimpiangere",1
467128761,AntoninoGargani,Antonino Gargani,Wed Jan 18 04:29:45 +0000 2012,110,25,33,0,0,,,Combattere i mulini a vento fa più male a te che ai mulini.(R. A. Heinlein),1
467129439,MaraGiananina,Mara,Wed Jan 18 04:30:58 +0000 2012,240,4539,4991,0,6,,,"La mente umana fa quel cazzo che gli pare, ti nasconde i ricordi nei posti piu assurdi, un cassetto, un profumo, un luogo e tutto riaffiora.",1
467129656,NandoTancredo,Nando Tancredo,Wed Jan 18 04:31:17 +0000 2012,146,261,375,0,0,,,Gli stupidi deridono ciò che non capiscono,1
467131009,RobertoDamma,Roberto Damma,Wed Jan 18 04:33:46 +0000 2012,45,0,0,0,0,,,"Non sederti vicino a chi non fa altro che lamentarsi, alzati e fai qualcosa",1
467132777,SamanthaGardeni,Samantha Gardeni,Wed Jan 18 04:36:50 +0000 2012,116,1,0,0,0,,,"Per lasciare il segno, devi essere unico",1
467133260,RobertaGualdo,Roberta Gualdo,Wed Jan 18 04:37:44 +0000 2012,145,1,0,0,0,,,A volte è meglio non preoccuparsi,1
467133470,FernandoValerdo,Fernando Valerdo,Wed Jan 18 04:38:04 +0000 2012,122,0,0,0,0,,,Cos'è la vita? Ciò che vivi ogni giorno,1
467133727,FrancaRialto,Franca Rialto,Wed Jan 18 04:38:33 +0000 2012,114,287,451,0,1,,,"Lavora di più, otterrai di più e ti lamenterai di meno per ciò che non hai",1
467134743,NinoFaccetti,Nino Faccetti,Wed Jan 18 04:40:20 +0000 2012,101,179,261,0,0,,,Non permettere a nessuna idea di controllare la tua mente,1
467135461,MatteoRemini,Matteo Remini,Wed Jan 18 04:41:38 +0000 2012,38,0,0,0,0,,,"Vivi con passione, esita con coraggio",1
467135856,FrancoModici,Franco Modici,Wed Jan 18 04:42:22 +0000 2012,100,0,0,0,0,,,"Non sprecare tempo a vendicarti di chi ti ha ferito: sii felice, sarà la miglior vendetta che potrai avere",1
467136340,StefaniaLemba,Stefania Lemba,Wed Jan 18 04:43:17 +0000 2012,122,3,0,0,0,,,Una lingua tagliente non ti scalfirà se agirai sempre con fermezza ed onestà,1
467136996,SimonaBarolli,Simona Barolli,Wed Jan 18 04:44:32 +0000 2012,55,0,0,0,0,,,"Non preoccuparti degli altri, vivi la tua vita",1
467137083,RobertaVanoni5,Roberta Vanoni,Wed Jan 18 04:44:42 +0000 2012,91,69,202,0,0,,,"Il colonnello Aureliano Buendìa grattò per parecchie ore, cercando di romperla, la dura crosta della sua solitudine.",1
467139658,StefanoMancaro,Stefano Mancaro,Wed Jan 18 04:49:43 +0000 2012,34,1,0,0,0,,,"A separarli c’erano due file di mattoni, pochi centimetri di intonaco e nove anni di silenzio.(Paolo Giordano)",1
467140568,Graciauee,Grazia,Wed Jan 18 04:51:22 +0000 2012,289,126,0,0,0,,,La cosa più triste è vedere una persona sola lottare per due.,1
467142582,AntonioMucio77,Antonio Mucio,Wed Jan 18 04:54:57 +0000 2012,52,0,0,0,0,,,Non consentire all'odio di rovinare le tue giornate,1
467143029,VincenzoGambera,Vincenzo Gambera,Wed Jan 18 04:55:43 +0000 2012,44,0,0,0,0,,,Per essere felici vale la pena affrontare qualsiasi problema,1
467143088,NoemiSalvami,Noemi Salvami,Wed Jan 18 04:55:49 +0000 2012,103,5,13,0,0,,,"Sii te stesso, e non cambiare per nessuno",1
467144026,LucaFarvolli,Luca Farvolli,Wed Jan 18 04:57:43 +0000 2012,25,1,0,0,0,,,Sono sicuro che mi verrà concesso un minuto per ripensare a tutte le volte che avrei voluto urlare cosa sentivo.(Charles Bukowski),1
467144458,RitaSelvani,Rita Selvani,Wed Jan 18 04:58:32 +0000 2012,65,0,0,0,0,,,E' sufficiente un giorno per cambiare una vita,1
467145195,SandraMaringi,Sandra Maringi,Wed Jan 18 04:59:52 +0000 2012,46,0,0,0,0,,,"Che Dio è, un Dio debole?”“Un Dio che ti lascia libero.”(D’Avenia)",1
467145392,SimonaBoami,Simona Boami,Wed Jan 18 05:00:19 +0000 2012,126,1,0,0,0,,,"Non conta quanto a lungo vivi, ma quanto profondamente lo fai",1
467146209,DeniseServanti,Denise Servanti,Wed Jan 18 05:01:51 +0000 2012,113,1,0,0,0,,,"Si conosceranno moltissime persone nella propria vita, ma bisogna concentrarsi su quelle che vale la pena mantenere",1
467146379,PetraNamir,Petra Namir,Wed Jan 18 05:02:12 +0000 2012,118,2,0,0,0,,,La fiducia si guadagna tramite l'onestà,1
467147087,MarcoFarano,Marco Farano,Wed Jan 18 05:03:33 +0000 2012,57,0,0,0,0,,,Non smettere mai di guardare al futuro con un sorriso,1
467147652,RenzoDerinio,Renzo Derinio,Wed Jan 18 05:04:36 +0000 2012,14,53,138,0,0,,,Oggi la gente sa il prezzo di tutto e non conosce il valore di niente.(Oscar Wilde),1
467149104,AlessandroMarei,Alessandro Marei,Wed Jan 18 05:07:21 +0000 2012,102,40,223,0,0,,,"Perché qui le persone sorridono sempre, anche quando non c’è niente da ridere?(Sendker)",1
467149516,ToniaFusaldi,Tonia Fusaldi,Wed Jan 18 05:08:08 +0000 2012,130,0,0,0,0,,,"Se ci devi pensare troppo, non è amore",1
467151311,EmanueleMannio,Emanuele Mannio,Wed Jan 18 05:11:41 +0000 2012,169,271,353,0,1,,,"Non ti serve l'approvazione degli altri, agisci da solo",1
467152720,GennaroVanni,Gennaro Vanni,Wed Jan 18 05:14:19 +0000 2012,103,0,0,0,0,,,Non sprecare il tuo tempo facendo indurire il cuore: tutti abbiamo bisogno di essere amati,1
467153239,EnzoGarziano,Enzo Garziano,Wed Jan 18 05:15:18 +0000 2012,58,0,0,0,0,,,Il segreto è che ogni volta farà sempre meno male fino al punto in cui non sentirai più nulla.(Chuck Palahniuk),1
467153925,LucioValeri6,Lucio Valeri,Wed Jan 18 05:16:37 +0000 2012,47,0,0,0,0,,,I dettagli. Sono i dettagli che ci fregano sempre.(David Grossman),1
467154855,IsabellaCaranti,Isabella,Wed Jan 18 05:18:29 +0000 2012,294,5531,5639,0,5,,,"Ex modella, aspirante brava mamma.",1
467155683,PaolaFerrary,Paola,Wed Jan 18 05:20:06 +0000 2012,230,3889,3992,0,3,,,Bisogna ammettere che a stare in riva al fiume aspettando cadaveri ci si rompe un po' i coglioni,1
467156950,AntonyFaldoni,Antony Faldoni,Wed Jan 18 05:22:28 +0000 2012,107,0,0,0,0,,,"Se una persona ti fa sorridere, non dovresti abbandonarla mai",1
467157688,TamaraAmorai,Tamara Amorai,Wed Jan 18 05:23:46 +0000 2012,128,0,0,0,0,,,"Le persone che hai vicino sono ciò che è importante, il resto lascialo andare",1
467157882,StefaniaGimba,Stefania Gimba,Wed Jan 18 05:24:08 +0000 2012,33,0,0,0,0,,,"Occorre [...] scegliere il momento giusto, la collera non va scatenata in modo indiscriminato.(Clarissa Pinkola Estès)",1
467158124,GinoPoteri,Gino Poteri,Wed Jan 18 05:24:37 +0000 2012,134,253,365,0,1,,,La fiducia in se stessi è la chiave per aprire tutte le porte,1
467158666,MiriamDallona,Miriam Dallona,Wed Jan 18 05:25:34 +0000 2012,50,54,156,0,0,,,"Le persone che pensano che gli altri mentano, 9 volte su 10, lo fanno perché sono le prime a mentire",1
467162060,RenatoFallia,Renato Fallia,Wed Jan 18 05:31:42 +0000 2012,87,33,129,0,0,,,"Sorridere davanti ai problemi, ti renderà più forte",1
467162901,AlfredoGurri,Alfredo Gurri,Wed Jan 18 05:33:15 +0000 2012,54,0,0,0,0,,,Non dare mai scontato l'affetto dei tuoi cari,1
467164236,GiannaSalfo,GiannaSalfo,Wed Jan 18 05:35:42 +0000 2012,64,0,0,0,0,,,A volte il silenzio è la dichiarazione più forte,1
467164677,TeresaBiscanti,Teresa Biscanti,Wed Jan 18 05:36:29 +0000 2012,326,4813,5125,0,8,,,"Mi piace la pizza, l'amore, il mandolino. Insomma, italianissima :)",1
467168607,MariaLaSanta29,Maria La Santa,Wed Jan 18 05:43:43 +0000 2012,156,492,646,0,1,,,"Se le persone dimostrano di non meritarti, lasciale andare",1
467174783,GildaMauri,Gilda,Wed Jan 18 05:55:23 +0000 2012,361,4858,4967,0,2,,,"In equilibrio, come la torre.",1
467175777,TeresaPoltiglia,Teresa,Wed Jan 18 05:57:17 +0000 2012,222,4253,4550,0,5,,,Se una persona ha un amico immaginario è pazzo. Se tante persone hanno lo stesso amico immaginario è religione,1
467176923,SerenaVallassi,Serena Vallassi,Wed Jan 18 05:59:26 +0000 2012,40,0,0,0,0,,,"Non dare mai nulla per scontato, la vita cambia in un attimo",1
467177745,ElisaLodato91,Elisa Lodato,Wed Jan 18 06:01:00 +0000 2012,106,2,0,0,0,,,Amo la moda,1
467178690,ClarissaMessona,Clarissa Messona,Wed Jan 18 06:02:48 +0000 2012,33,0,0,0,0,,,"Non pensare al passato, o rischi di non concentrarti sul futuro",1
467179863,CarlaPoretti,Cheatham Bassett,Wed Jan 18 06:05:05 +0000 2012,341,4774,5244,0,6,,,,1
467180613,ArmandaGatta,Armanda Gatta,Wed Jan 18 06:06:33 +0000 2012,368,5615,5581,0,6,,,Che te lo dico a fare...,1
467182346,ElsaManasse,Elsa,Wed Jan 18 06:10:03 +0000 2012,341,4553,4645,0,4,,,"Naturalizzata italiana, amo questo paese.",1
467182961,GiuliaVarelli,Giulia Varelli,Wed Jan 18 06:11:14 +0000 2012,69,51,179,0,0,,,"Se non ti accontenti subito di quel che ti capita, la vita ti offrirà opportunità meravigliose",1
467185243,ValentinaFlori,Valentina Flori,Wed Jan 18 06:15:51 +0000 2012,32,1,0,0,0,,,"Le parole non colgono il significato segreto, tutto appare un po’ diverso quando lo si esprime, un po’ falsato, un po’ sciocco.(Hesse)",1
467185497,CarmineSelvaggi,Carmine Selvaggi,Wed Jan 18 06:16:24 +0000 2012,61,0,0,0,0,,,Gli illusi sono prolissi.(Gómez Dávila),1
467186118,MaraGallotta822,Mara Gallotta,Wed Jan 18 06:17:40 +0000 2012,67,0,0,0,0,,,Non consentire all'odio di rovinare le tue giornate,1
467187664,ValerioMachela,Valerio Machela,Wed Jan 18 06:20:48 +0000 2012,37,0,0,0,0,,,"Sorridi spesso, e avrai bisogno solo di chi risponde a quei sorrisi",1
467188464,DanielaTrapano,Daniela Trapano,Wed Jan 18 06:22:25 +0000 2012,114,247,299,0,0,,,Il tradimento può avvenire solo se si ama,1
467189683,MaddalenaNore,Maddalena Nore,Wed Jan 18 06:24:47 +0000 2012,85,0,0,0,0,,,La vita è troppo breve per preoccuparsi di cose stupide,1
467190299,DanielaFerranto,Daniela Ferranto,Wed Jan 18 06:25:58 +0000 2012,126,379,483,0,0,,,"Se le persone dimostrano di non meritarti, lasciale andare",1
467191098,MaurizioCoriaci,Maurizio Coriaci,Wed Jan 18 06:27:33 +0000 2012,43,79,301,0,0,,,[...] che ciò che è tesoro e saggezza d’un uomo suoni sempre un po’ sciocco alle orecchie degli altri.(Hermann Hesse),1
467191312,DannySegni,Danny Segni,Wed Jan 18 06:27:58 +0000 2012,164,0,0,0,0,,,"Non basta aspettare che accada, bisogna alzarsi e farlo accadere",1
467191820,PamelaRigati,Pamela Rigati,Wed Jan 18 06:29:00 +0000 2012,350,5737,6029,0,5,,,"Amo la cucina, gli aperitivi, e l'amore.",1
467193516,FrancescoNotai,Francesco Notai,Wed Jan 18 06:32:24 +0000 2012,110,0,0,0,0,,,"Le decisioni difficili necessitano di un animo sereno, solo così farai la cosa giusta",1
467194119,VanessaMarenno,Vanessa Marenno,Wed Jan 18 06:33:38 +0000 2012,57,0,0,0,0,,,"Qualunque cosa tu stia passando, non importa quanto difficile, alla fine ti renderà più forte",1
467194428,BarbaraTerzi76,Barbara Terzi,Wed Jan 18 06:34:17 +0000 2012,124,2,0,0,0,,,A volte sono le scelte sbagliate a condurci nei posti giusti,1
467194846,AnnaMarellini,Anna Marellini,Wed Jan 18 06:35:05 +0000 2012,139,0,0,0,0,,,Cerca sempre di essere il miglior te stesso,1
467195312,AlexPerona78,Alex Perona,Wed Jan 18 06:36:05 +0000 2012,138,11,31,0,0,,,"Le opportunità prima o poi arrivano, cogline il più possibile",1
467195613,DanieleDarre,Daniele Darre,Wed Jan 18 06:36:46 +0000 2012,54,1,0,0,0,,1.0,"Hai mai pensato di andare via e non tornare mai più? [...] vivere una vita nuova, solo tua, vivere davvero? (Pirandello)",1
467197267,EmyPaponi,Emy Paponi,Wed Jan 18 06:40:12 +0000 2012,124,284,335,0,1,,,"Le cose migliori le otterrai facendole da solo, senza delegare a nessuno",1
467197598,DaniloManzone,Danilo Manzone,Wed Jan 18 06:40:52 +0000 2012,127,228,305,0,0,,,Spesso tutto quel che si desidera è solo un po' di fiducia,1
467198289,FernandoUsurai,Fernando Usurai,Wed Jan 18 06:42:17 +0000 2012,119,29,41,0,0,,,"A volte occorre accettare che alcune persone possono stare nel nostro cuore, ma non nella nostra vita",1
467198839,TaylaMorelli,Tayla,Wed Jan 18 06:43:22 +0000 2012,237,3047,2914,0,2,,,"prendersi gioco degli altri, non è un gioco.",1
467198992,FrancescoSaloni,Francesco Saloni,Wed Jan 18 06:43:42 +0000 2012,65,20,114,0,0,,,Cerca di fare sempre del tuo meglio,1
467199549,IlariaCeronni,Ilaria Ceronni,Wed Jan 18 06:44:55 +0000 2012,80,0,0,0,0,,1.0,"A un certo momento si arriva a una specie di tranquilla malinconia, una sorta di calma, quasi la certezza che non succederà più nulla",1
467200089,FloraViviseme,Flora Viviseme,Wed Jan 18 06:46:05 +0000 2012,46,0,0,0,0,,,"Il passato non consente di pensare, in base a prove sicure, che il futuro gli assomiglierà.(Hume)",1
467200263,GiovannaCaponi,Giovanna Caponi,Wed Jan 18 06:46:26 +0000 2012,58,44,210,0,0,,1.0,La felicità non è possedere qualcosa: ci sarà sempre qualcosa che non avremo e che desidereremo,1
467200465,RenzoFratelli,Renzo Fratelli,Wed Jan 18 06:46:51 +0000 2012,62,0,0,0,0,,,"Non preoccuparti degli altri, vivi la tua vita",1
467200763,SerenaLamannai,Serena Lamannai,Wed Jan 18 06:47:27 +0000 2012,114,36,138,0,0,,,"Non si può controllare sempre tutto, lasciati andare",1
467201454,DanieleFuriose,Daniele Furiose,Wed Jan 18 06:48:49 +0000 2012,27,46,154,0,0,,,La routine quotidiana non è negativa se è fatta di felicità,1
467201459,MauroSassena,Mauro Sassena,Wed Jan 18 06:48:50 +0000 2012,72,0,0,0,0,,,"Per qualcuno, una seconda opportunità, è solo una seconda occasione per ferirci",1
467202918,TeresaCapati,Teresa Capati,Wed Jan 18 06:51:46 +0000 2012,42,52,170,0,0,,,"Non sederti vicino a chi non fa altro che lamentarsi, alzati e fai qualcosa",1
467203123,FedericaSalleme,Federica Salleme,Wed Jan 18 06:52:11 +0000 2012,117,32,41,0,0,,,"Quando pensi di aver trovato la persona giusta, non lasciarla andare al primo intoppo",1
467203292,MarcelloGradio,Marcello Gradio,Wed Jan 18 06:52:33 +0000 2012,139,243,292,0,0,,,"Se non vuoi essere giudicato, evita di giudicare tu per primo",1
467203615,AntonioTerella,Antonio Terella,Wed Jan 18 06:53:13 +0000 2012,72,0,0,0,0,,,Sii ciò che scegli di essere,1
467203990,BeppeLione,Beppe Lione,Wed Jan 18 06:53:58 +0000 2012,73,0,0,0,0,,,Ogni progresso sarà precario senza consapevolezza del proprio passato,1
467204135,GabriellaAbiati,Gabriella Abiati,Wed Jan 18 06:54:16 +0000 2012,141,276,327,0,0,,,"Alla fine tutto va bene. Se non va bene, non è la fine: insisti",1
467204810,LucioRuggero,Lucio Ruggero,Wed Jan 18 06:55:39 +0000 2012,134,210,313,0,0,,1.0,"Vivi con passione, e avrai una vita senza rimpianti",1
467206948,AldoCalabroni,Aldo Calabroni,Wed Jan 18 06:59:59 +0000 2012,133,27,29,0,0,,,"Il passato deve essere da esempio solo per le cose da non ripetere, nel futuro sperimenta sempre cose nuove",1
467210937,LorenzaMignon,Lorenza Mignon,Wed Jan 18 07:07:56 +0000 2012,72,37,130,0,1,,,Tra essere arrabbiati ed essere delusi c'è una grande differenza,1
467999325,IlariaVacasa,Ilaria Vacasa,Thu Jan 19 02:22:40 +0000 2012,48,0,0,0,0,,,E' solo il tuo cuore che determina il vero stato di una relazione,1
468004034,ValentinoGenoba,Valentino Genoba,Thu Jan 19 02:30:37 +0000 2012,112,0,0,0,0,,,"Essere gentili con chi ci piace non significa essere falsi, significa solo essere più maturi e tolleranti degli altri",1
468004892,CarolaParnasse,Carla,Thu Jan 19 02:32:09 +0000 2012,335,5270,5490,0,7,,,Nuova vita.,1
468007464,CatiaMarittimo,Catia Marittimo,Thu Jan 19 02:36:36 +0000 2012,42,1,0,0,0,,,"La lettura, come l’amore, è un modo di essere. (Daniel Pennac)",1
468013199,SimoneCuffiani,Simone Cuffiani,Thu Jan 19 02:46:00 +0000 2012,115,1,0,0,0,,,"Nessuno si preoccuperà per te, se non lo farai tu per primo",1
468014280,FedericoMelone,Federico Melone,Thu Jan 19 02:47:44 +0000 2012,78,0,0,0,0,,,"Puoi anche aver ragione, ma se non sai dimostrarlo, sembrerà che hai torto",1
468016342,AlessiaSplendo8,Alessia Splendore,Thu Jan 19 02:51:06 +0000 2012,128,0,0,0,0,,,"Paga sempre i tuoi debiti, e vedrai che le persone ti rispetteranno di più",1
468019789,SamanthaDerisio,Samantha Derisio,Thu Jan 19 02:56:56 +0000 2012,58,37,125,0,0,,,"Ogni avversità può rafforzarti o schiacciarti, la differenza la farà il tuo atteggiamento",1
468021891,MariaStellaMarv,MariaStella Marvillo,Thu Jan 19 03:00:44 +0000 2012,73,1,0,0,0,,,A volte è più facile non sapere,1
468022909,ValerioMannone,Valerio Mannone,Thu Jan 19 03:02:28 +0000 2012,69,0,0,0,0,,,Ci vuole troppo poco per uniformarsi alla massa: pensa con la tua testa,1
468025547,LaraFlorenzi,Lara Florenzi,Thu Jan 19 03:06:57 +0000 2012,55,0,0,0,0,,,"Impara ad apprezzare quello che hai, prima di doverlo rimpiangere",1
468026770,DoriMaccari,Dori Maccari,Thu Jan 19 03:08:57 +0000 2012,166,342,538,0,0,,,"Il passato è passato, e nulla potrà farlo tornare",1
468029740,LaraDefalco,Lara Defalco,Thu Jan 19 03:13:47 +0000 2012,43,0,0,0,0,,,La battaglia più difficile la combatterai con te stesso,1
468030602,ArielaManasse,Ariela,Thu Jan 19 03:15:07 +0000 2012,286,4598,4985,0,6,,,"Ti sembra piccolo perche' tu sei alta, ed e' noto che da lontano gli oggetti appaiono rimpiccioliti.",1
468033321,ValeriaLaria75,Valeria Laria,Thu Jan 19 03:19:32 +0000 2012,76,0,0,0,0,,,Vivi con fiducia,1
468034219,SiriaConsiglio,Siria,Thu Jan 19 03:20:53 +0000 2012,248,1051,22,0,0,,,"Credo per comprendere, non comprendo per credere",1
468036974,AlessiaZazzera,Alessia Zazzera,Thu Jan 19 03:25:13 +0000 2012,56,0,0,0,0,,,"I bambini andrebbero educati alla dolcezza, il resto verrebbe da se",1
468037917,SandroMacini,Sandro Macini,Thu Jan 19 03:26:51 +0000 2012,77,0,0,0,0,,,"Non avevo nessuna voglia di stare con altre persone, di dover parlare e ascoltare e rispondere; ero troppo stanco.",1
468040126,BiaTralascio,Bia,Thu Jan 19 03:30:39 +0000 2012,282,3823,4206,0,5,,,Non è bello ciò che è bello ma ciò che piace.,1
468042651,MarcelloDuone,Marcello Duone,Thu Jan 19 03:34:56 +0000 2012,107,203,288,0,0,,,"Le opportunità non bussano, ma quando si presentano buttano giù la porta",1
468047952,GaiaAgazzi,Gaia Agazzi,Thu Jan 19 03:43:42 +0000 2012,138,13,27,0,0,,,"Se ora non ti importa, non lasciare che ti disturbi in seguito",1
468048856,FabrizioFarelli,Fabrizio Farelli,Thu Jan 19 03:45:09 +0000 2012,85,0,0,0,0,,,"La vita si compone di singhiozzi, raffreddori e sorrisi",1
468055750,SandroCacchiari,Sandro Cacchiari,Thu Jan 19 03:56:58 +0000 2012,77,0,0,0,0,,,A noi preme soltanto il bordo vertiginoso delle cose. (Robert Browning),1
468058184,DanieleMaraldi,Daniele Maraldi,Thu Jan 19 04:01:26 +0000 2012,77,0,0,0,0,,,Pochi sanno tacere e rispettare il silenzio altrui.(Primo Levi),1
468059646,GianlucaPriopi,Gianluca Priopi,Thu Jan 19 04:04:03 +0000 2012,70,0,0,0,0,,,Il fatto che qualcuno ti ami non deve farti rinunciare al progetto di amare te stesso.,1
468061975,SaverioParnasse,Saverio,Thu Jan 19 04:08:29 +0000 2012,218,3254,3520,0,4,,,"Eravamo banali anche prima di twitter, solo che non lo sapeva nessuno.",1
468062676,LauraNannino,Laura Nannino,Thu Jan 19 04:09:41 +0000 2012,128,0,0,0,0,,,"Adesso siamo soli nella nebbia, terribilmente responsabili di tutto quel che facciamo.(Natalia Ginzburg)",1
468064243,CarloMichettoni,Carlo Michettoni,Thu Jan 19 04:12:27 +0000 2012,101,0,0,0,0,,,"Le difficoltà spezzano alcuni uomini, ma ne formano altri. (Nelson Mandela)",1
468065920,OriettaBenci,Hoffmann Hackett,Thu Jan 19 04:15:30 +0000 2012,291,4487,4934,0,7,,,,1
468068306,FrancoLeone99,Franco Leone,Thu Jan 19 04:19:42 +0000 2012,49,0,0,0,0,,,"Il tuo orgoglio non è così importante, non permettergli di condizionare le tue scelte",1
468069156,DavideOnofi,Davide Onofi,Thu Jan 19 04:21:10 +0000 2012,123,239,343,0,0,,,La sicurezza di se non dovrebbe esser usata come minaccia per gli altri,1
468071828,StefanoGardelli,Stefano Gardelli,Thu Jan 19 04:25:56 +0000 2012,73,0,0,0,0,,,Siate fedeli verso le vostre responsabilità,1
468073544,SilviaSenigalli,Silvia Senigalli,Thu Jan 19 04:29:02 +0000 2012,44,0,0,0,0,,,I conflitti cesseranno quando tu smetterai di lottare,1
468080210,SimoneVassala,Simone Vassala,Thu Jan 19 04:41:09 +0000 2012,49,0,0,0,0,,,"Tutti possono rinunciare a te, ma tu non puoi rinunciare a te stesso",1
468081135,MickySavona,Micky Savona,Thu Jan 19 04:42:54 +0000 2012,140,237,324,0,0,,,"Mantieni la calma e resta positivo, accadranno cose buone",1
468083973,PatriziaDiCarmi,Patrizia Di Carmine,Thu Jan 19 04:48:00 +0000 2012,55,0,0,0,0,,,La sensazione di quando ti manca qualcuno è una delle peggiori da vivere,1
468089119,DanielaGalucci,Daniela Galucci,Thu Jan 19 04:57:25 +0000 2012,133,250,297,0,1,,,"Il senso della vita è, semplicemente, stare in pace con se stessi",1
468095909,SaraSulmona,Sara,Thu Jan 19 05:09:57 +0000 2012,222,4516,4618,0,6,,,in amore vince chi fugge. ma poi ti ritrovano con Trova il mio iphone,1
468099552,DarioMorascini,Dario Morascini,Thu Jan 19 05:17:08 +0000 2012,122,0,0,0,0,,,Diventa il tuo eroe: realizza i tuoi sogni,1
468101494,ValeBaranoi,Valentina Baranoi,Thu Jan 19 05:20:55 +0000 2012,125,0,0,0,0,,,"Ci sono persone che cambiano idea, e idee che cambiano le persone. Scegli tu quale essere",1
468102975,AndreaFamino,Andrea Famino,Thu Jan 19 05:23:57 +0000 2012,117,0,0,0,0,,,Quando non ami te stesso non avverti neanche l'amore di chi ti circonda,1
468111672,MatildeRodini,Matilde Rodini,Thu Jan 19 05:41:42 +0000 2012,29,1,0,0,0,,,"Qualunque cosa ti fa sorridere, tienila stretta",1
468113360,MarcoAriosti,Marco Ariosti,Thu Jan 19 05:45:13 +0000 2012,74,42,88,0,0,,,"Abbi un cuore che mai indurisce,un carattere che mai si stanca,ed un tocco che mai ferisce.",1
468118601,MartaConsigli,Marta Consigli,Thu Jan 19 05:56:05 +0000 2012,360,5949,6540,0,6,,,Carpe diem.,1
468124503,GiuseppeAntini,Giuseppe Antini,Thu Jan 19 06:06:35 +0000 2012,172,499,716,0,0,,,"Esercita sia la mente che il corpo, la tua essenza è composta da entrambi",1
468126635,SaraHilima79,Sara Hilima,Thu Jan 19 06:10:36 +0000 2012,32,0,0,0,0,,,"Non guardare mai indietro, a meno che tu non abbia intenzione di comportarti allo stesso modo",1
468129657,LorenzoLamis,Lorenzo Lamis,Thu Jan 19 06:16:12 +0000 2012,69,0,0,0,0,,,Le pene d'amore cambiano le persone,1
468133931,AlessandroDarre,Alessandro Darre,Thu Jan 19 06:24:33 +0000 2012,51,0,0,0,0,,,"[...] mettere la vita degli altri davanti alla tua, e pensare che questo possa essere considerato un gesto d’amore. Non puoi.(Chbosky)",1
468138658,ElisaSapori,Elisa Sapori,Thu Jan 19 06:34:27 +0000 2012,32,2,0,0,0,,,"Lo spirito umano cresce più forte grazie ai conflitti, non scoraggiarti",1
468141676,RitaTrani,Rita Trani,Thu Jan 19 06:40:52 +0000 2012,123,0,0,0,0,,,Amo i miei figli,1
468143141,MarioMandarino,Mario Mandarino,Thu Jan 19 06:44:05 +0000 2012,27,0,0,0,0,,,"Occorre [...] scegliere il momento giusto, la collera non va scatenata in modo indiscriminato.(Clarissa Pinkola Estès)",1
468144332,BiancaDanone,Bianca Danone,Thu Jan 19 06:46:45 +0000 2012,32,0,0,0,0,,,Non accettare mai di essere la 2° scelta,1
